# energy_eV sigma_m2
2.37010000e+02 4.82729342e-21
2.37190000e+02 4.82506345e-21
2.37290000e+02 4.82382578e-21
2.38370000e+02 4.81028983e-21
2.38540000e+02 4.80816842e-21
2.38560000e+02 4.80791901e-21
2.38620000e+02 4.80717099e-21
2.38640000e+02 4.80692172e-21
2.38750000e+02 4.80555134e-21
2.38790000e+02 4.80505328e-21
2.39310000e+02 4.79859104e-21
2.39370000e+02 4.79784689e-21
2.39440000e+02 4.79697910e-21
2.39480000e+02 4.79648342e-21
2.39530000e+02 4.79586400e-21
2.39550000e+02 4.79561629e-21
2.39620000e+02 4.79474920e-21
2.39680000e+02 4.79400537e-21
2.39700000e+02 4.79375750e-21
2.40310000e+02 4.78621370e-21
2.40320000e+02 4.78609027e-21
2.40470000e+02 4.78423872e-21
2.40960000e+02 4.77820180e-21
2.41120000e+02 4.77623496e-21
2.41130000e+02 4.77611186e-21
2.42320000e+02 4.76152342e-21
2.42490000e+02 4.75944904e-21
2.42560000e+02 4.75859558e-21
2.42680000e+02 4.75713347e-21
2.42690000e+02 4.75701168e-21
2.42710000e+02 4.75676812e-21
2.42740000e+02 4.75640286e-21
2.42890000e+02 4.75457763e-21
2.43250000e+02 4.75020479e-21
2.43270000e+02 4.74996217e-21
2.43310000e+02 4.74947699e-21
2.43390000e+02 4.74850705e-21
2.43420000e+02 4.74814345e-21
2.43470000e+02 4.74753763e-21
2.43480000e+02 4.74741649e-21
2.43510000e+02 4.74705312e-21
2.43620000e+02 4.74572141e-21
2.43640000e+02 4.74547939e-21
2.43650000e+02 4.74535839e-21
2.43660000e+02 4.74523739e-21
2.43710000e+02 4.74463246e-21
2.44430000e+02 4.73593226e-21
2.44530000e+02 4.73472683e-21
2.44600000e+02 4.73388346e-21
2.44970000e+02 4.72942624e-21
2.45050000e+02 4.72846399e-21
2.45150000e+02 4.72725754e-21
2.45250000e+02 4.72605192e-21
2.46330000e+02 4.71330654e-21
2.46500000e+02 4.71130871e-21
2.46520000e+02 4.71107382e-21
2.46580000e+02 4.71036933e-21
2.46590000e+02 4.71025194e-21
2.46710000e+02 4.70884389e-21
2.46750000e+02 4.70837480e-21
2.47270000e+02 4.70228790e-21
2.47330000e+02 4.70158692e-21
2.47400000e+02 4.70076947e-21
2.47440000e+02 4.70030252e-21
2.47490000e+02 4.69971902e-21
2.47640000e+02 4.69796965e-21
2.47660000e+02 4.69773653e-21
2.48130000e+02 4.69226718e-21
2.48730000e+02 4.68530958e-21
2.48770000e+02 4.68484672e-21
2.48780000e+02 4.68473102e-21
2.48790000e+02 4.68461533e-21
2.48800000e+02 4.68449962e-21
2.49050000e+02 4.68160811e-21
2.49230000e+02 4.67952919e-21
2.50410000e+02 4.66596168e-21
2.50580000e+02 4.66401572e-21
2.50660000e+02 4.66310073e-21
2.50780000e+02 4.66172914e-21
2.50790000e+02 4.66161489e-21
2.50810000e+02 4.66138642e-21
2.50830000e+02 4.66115797e-21
2.50990000e+02 4.65933148e-21
2.51350000e+02 4.65522881e-21
2.51370000e+02 4.65500116e-21
2.51410000e+02 4.65454605e-21
2.51490000e+02 4.65363617e-21
2.51520000e+02 4.65329509e-21
2.51570000e+02 4.65272677e-21
2.51600000e+02 4.65238587e-21
2.51610000e+02 4.65227221e-21
2.51660000e+02 4.65170402e-21
2.51720000e+02 4.65102169e-21
2.51740000e+02 4.65079431e-21
2.52350000e+02 4.64387341e-21
2.52370000e+02 4.64364691e-21
2.52510000e+02 4.64206091e-21
2.53170000e+02 4.63460111e-21
2.53210000e+02 4.63414911e-21
2.53380000e+02 4.63222945e-21
2.53490000e+02 4.63098844e-21
2.54570000e+02 4.61924377e-21
2.54740000e+02 4.61740247e-21
2.54760000e+02 4.61718598e-21
2.54810000e+02 4.61664486e-21
2.54830000e+02 4.61642847e-21
2.54940000e+02 4.61523879e-21
2.54990000e+02 4.61469831e-21
2.55510000e+02 4.60908750e-21
2.55560000e+02 4.60854898e-21
2.55640000e+02 4.60768771e-21
2.55670000e+02 4.60736485e-21
2.55720000e+02 4.60682688e-21
2.55730000e+02 4.60671931e-21
2.55880000e+02 4.60510654e-21
2.55900000e+02 4.60489162e-21
2.55920000e+02 4.60467673e-21
2.55970000e+02 4.60413951e-21
2.56680000e+02 4.59651737e-21
2.56780000e+02 4.59544623e-21
2.56850000e+02 4.59469679e-21
2.57440000e+02 4.58838590e-21
2.57510000e+02 4.58763872e-21
2.57610000e+02 4.58656759e-21
2.58800000e+02 4.57387296e-21
2.58960000e+02 4.57217339e-21
2.59040000e+02 4.57132424e-21
2.59160000e+02 4.57005132e-21
2.59170000e+02 4.56994529e-21
2.59190000e+02 4.56973324e-21
2.59220000e+02 4.56941522e-21
2.59370000e+02 4.56782602e-21
2.59730000e+02 4.56401799e-21
2.59750000e+02 4.56380668e-21
2.59790000e+02 4.56338411e-21
2.59870000e+02 4.56253927e-21
2.59900000e+02 4.56222256e-21
2.59950000e+02 4.56169485e-21
2.59960000e+02 4.56158933e-21
2.59990000e+02 4.56127280e-21
2.60100000e+02 4.56011272e-21
2.60120000e+02 4.55990188e-21
2.60600000e+02 4.55484969e-21
2.61200000e+02 4.54855559e-21
2.61240000e+02 4.54813682e-21
2.61250000e+02 4.54803214e-21
2.61260000e+02 4.54792745e-21
2.61740000e+02 4.54290769e-21
2.61910000e+02 4.54113346e-21
2.63100000e+02 4.52876624e-21
2.63260000e+02 4.52711038e-21
2.63280000e+02 4.52690352e-21
2.63340000e+02 4.52628308e-21
2.63360000e+02 4.52607632e-21
2.63470000e+02 4.52493957e-21
2.63520000e+02 4.52442312e-21
2.64030000e+02 4.51916450e-21
2.64090000e+02 4.51854692e-21
2.64170000e+02 4.51772385e-21
2.64200000e+02 4.51741530e-21
2.64250000e+02 4.51690118e-21
2.64260000e+02 4.51679838e-21
2.64280000e+02 4.51659279e-21
2.64340000e+02 4.51597593e-21
2.64400000e+02 4.51535869e-21
2.64420000e+02 4.51515300e-21
2.65040000e+02 4.50878902e-21
2.65050000e+02 4.50868655e-21
2.65190000e+02 4.50725170e-21
2.65850000e+02 4.50050198e-21
2.66110000e+02 4.49784534e-21
2.66290000e+02 4.49600860e-21
2.66390000e+02 4.49498907e-21
2.67470000e+02 4.48381258e-21
2.67640000e+02 4.48206008e-21
2.67720000e+02 4.48123600e-21
2.67840000e+02 4.48000064e-21
2.67850000e+02 4.47989774e-21
2.67870000e+02 4.47969194e-21
2.67890000e+02 4.47948617e-21
2.68040000e+02 4.47794372e-21
2.68410000e+02 4.47414522e-21
2.68430000e+02 4.47394015e-21
2.68470000e+02 4.47353001e-21
2.68540000e+02 4.47281252e-21
2.68580000e+02 4.47240267e-21
2.68630000e+02 4.47189049e-21
2.68660000e+02 4.47158326e-21
2.68780000e+02 4.47035489e-21
2.68800000e+02 4.47015025e-21
2.68820000e+02 4.46994563e-21
2.68870000e+02 4.46943413e-21
2.69590000e+02 4.46207841e-21
2.69680000e+02 4.46116091e-21
2.69750000e+02 4.46044762e-21
2.70560000e+02 4.45220494e-21
2.70640000e+02 4.45139305e-21
2.70740000e+02 4.45037416e-21
2.71920000e+02 4.43839777e-21
2.72090000e+02 4.43667941e-21
2.72110000e+02 4.43647736e-21
2.72170000e+02 4.43587137e-21
2.72190000e+02 4.43566943e-21
2.72300000e+02 4.43455916e-21
2.72340000e+02 4.43415562e-21
2.72860000e+02 4.42891836e-21
2.72920000e+02 4.42831512e-21
2.72990000e+02 4.42761162e-21
2.73030000e+02 4.42720975e-21
2.73080000e+02 4.42670755e-21
2.73110000e+02 4.42640630e-21
2.73170000e+02 4.42580385e-21
2.73230000e+02 4.42520117e-21
2.73250000e+02 4.42500032e-21
2.73730000e+02 4.42018725e-21
2.74320000e+02 4.41429005e-21
2.74370000e+02 4.41379124e-21
2.74380000e+02 4.41369149e-21
2.74390000e+02 4.41359174e-21
2.75090000e+02 4.40662086e-21
2.75270000e+02 4.40483306e-21
2.75370000e+02 4.40384068e-21
2.76450000e+02 4.39298199e-21
2.76620000e+02 4.39127915e-21
2.76700000e+02 4.39047842e-21
2.76820000e+02 4.38927803e-21
2.76830000e+02 4.38917804e-21
2.76850000e+02 4.38897807e-21
2.76870000e+02 4.38877812e-21
2.77030000e+02 4.38717940e-21
2.77390000e+02 4.38358767e-21
2.77410000e+02 4.38338835e-21
2.77450000e+02 4.38298974e-21
2.77520000e+02 4.38229241e-21
2.77560000e+02 4.38189406e-21
2.77610000e+02 4.38139626e-21
2.77640000e+02 4.38109766e-21
2.77760000e+02 4.37990376e-21
2.77780000e+02 4.37970486e-21
2.77800000e+02 4.37950599e-21
2.77850000e+02 4.37900885e-21
2.78390000e+02 4.37364441e-21
2.78400000e+02 4.37354521e-21
2.78550000e+02 4.37205718e-21
2.79210000e+02 4.36552378e-21
2.79700000e+02 4.36068104e-21
2.79880000e+02 4.35890560e-21
2.81060000e+02 4.34731334e-21
2.81230000e+02 4.34564991e-21
2.81250000e+02 4.34545433e-21
2.81310000e+02 4.34486771e-21
2.81330000e+02 4.34467221e-21
2.81440000e+02 4.34359738e-21
2.81480000e+02 4.34320671e-21
2.82000000e+02 4.33813631e-21
2.82060000e+02 4.33755226e-21
2.82130000e+02 4.33687113e-21
2.82170000e+02 4.33648204e-21
2.82220000e+02 4.33599580e-21
2.82240000e+02 4.33580135e-21
2.82310000e+02 4.33512076e-21
2.82370000e+02 4.33453730e-21
2.82390000e+02 4.33434286e-21
2.82860000e+02 4.32978009e-21
2.83180000e+02 4.32668067e-21
2.83270000e+02 4.32580978e-21
2.83340000e+02 4.32513271e-21
2.84390000e+02 4.31500038e-21
2.84470000e+02 4.31423094e-21
2.84560000e+02 4.31336155e-21
2.84670000e+02 4.31229958e-21
2.85750000e+02 4.30172645e-21
2.85920000e+02 4.30006825e-21
2.85990000e+02 4.29938593e-21
2.86110000e+02 4.29821691e-21
2.86120000e+02 4.29811953e-21
2.86140000e+02 4.29792479e-21
2.86170000e+02 4.29763272e-21
2.86320000e+02 4.29617315e-21
2.86690000e+02 4.29257851e-21
2.86710000e+02 4.29238442e-21
2.86740000e+02 4.29209330e-21
2.86820000e+02 4.29131722e-21
2.86850000e+02 4.29102628e-21
2.86900000e+02 4.29054150e-21
2.86910000e+02 4.29044457e-21
2.86940000e+02 4.29015378e-21
2.87060000e+02 4.28899117e-21
2.87080000e+02 4.28879748e-21
2.87100000e+02 4.28860381e-21
2.87150000e+02 4.28811968e-21
2.87690000e+02 4.28289537e-21
2.87700000e+02 4.28279877e-21
2.88150000e+02 4.27845502e-21
2.88190000e+02 4.27806946e-21
2.88200000e+02 4.27797308e-21
2.88210000e+02 4.27787671e-21
2.88220000e+02 4.27778033e-21
2.89160000e+02 4.26874321e-21
2.89340000e+02 4.26701831e-21
2.90520000e+02 4.25575487e-21
2.90690000e+02 4.25413847e-21
2.90710000e+02 4.25394841e-21
2.90770000e+02 4.25337836e-21
2.90780000e+02 4.25328337e-21
2.90900000e+02 4.25214395e-21
2.90940000e+02 4.25176431e-21
2.91460000e+02 4.24683697e-21
2.91520000e+02 4.24626937e-21
2.91590000e+02 4.24560743e-21
2.91630000e+02 4.24522929e-21
2.91680000e+02 4.24475674e-21
2.91700000e+02 4.24456776e-21
2.91770000e+02 4.24390630e-21
2.91830000e+02 4.24333911e-21
2.91850000e+02 4.24315009e-21
2.92320000e+02 4.23871432e-21
2.92620000e+02 4.23588917e-21
2.92630000e+02 4.23579506e-21
2.92730000e+02 4.23485410e-21
2.92800000e+02 4.23419573e-21
2.93270000e+02 4.22977913e-21
2.94010000e+02 4.22283910e-21
2.94190000e+02 4.22115540e-21
2.94290000e+02 4.22022076e-21
2.95370000e+02 4.21027229e-21
2.95540000e+02 4.20871184e-21
2.95620000e+02 4.20797803e-21
2.95740000e+02 4.20687794e-21
2.95750000e+02 4.20678630e-21
2.95770000e+02 4.20660303e-21
2.95790000e+02 4.20641979e-21
2.95950000e+02 4.20495456e-21
2.96310000e+02 4.20166252e-21
2.96330000e+02 4.20147983e-21
2.96370000e+02 4.20111466e-21
2.96440000e+02 4.20047581e-21
2.96480000e+02 4.20011086e-21
2.96530000e+02 4.19965479e-21
2.96560000e+02 4.19938122e-21
2.96680000e+02 4.19828737e-21
2.96700000e+02 4.19810514e-21
2.96720000e+02 4.19792292e-21
2.96770000e+02 4.19746744e-21
2.97310000e+02 4.19255277e-21
2.97320000e+02 4.19246189e-21
2.97770000e+02 4.18837645e-21
2.97820000e+02 4.18792314e-21
2.97830000e+02 4.18783250e-21
2.97840000e+02 4.18774185e-21
2.98950000e+02 4.17770756e-21
2.99030000e+02 4.17698677e-21
2.99130000e+02 4.17609136e-21
3.00310000e+02 4.16556299e-21
3.00480000e+02 4.16405186e-21
3.00500000e+02 4.16387417e-21
3.00560000e+02 4.16334123e-21
3.00580000e+02 4.16316363e-21
3.00690000e+02 4.16218711e-21
3.00730000e+02 4.16183215e-21
3.01250000e+02 4.15722491e-21
3.01310000e+02 4.15669416e-21
3.01380000e+02 4.15607517e-21
3.01420000e+02 4.15572156e-21
3.01470000e+02 4.15527967e-21
3.01490000e+02 4.15510295e-21
3.01560000e+02 4.15448447e-21
3.01620000e+02 4.15395416e-21
3.01640000e+02 4.15377743e-21
3.02110000e+02 4.14962986e-21
3.02410000e+02 4.14698805e-21
3.02430000e+02 4.14681206e-21
3.02520000e+02 4.14602014e-21
3.02590000e+02 4.14540445e-21
3.03060000e+02 4.14127399e-21
3.03970000e+02 4.13329917e-21
3.04150000e+02 4.13172644e-21
3.04250000e+02 4.13085337e-21
3.05330000e+02 4.12166778e-21
3.05500000e+02 4.12022679e-21
3.05580000e+02 4.11954913e-21
3.05700000e+02 4.11853319e-21
3.05710000e+02 4.11844856e-21
3.05730000e+02 4.11827931e-21
3.05750000e+02 4.11811008e-21
3.05910000e+02 4.11675689e-21
3.06270000e+02 4.11371648e-21
3.06290000e+02 4.11354774e-21
3.06330000e+02 4.11321040e-21
3.06410000e+02 4.11253595e-21
3.06440000e+02 4.11228310e-21
3.06490000e+02 4.11186179e-21
3.06530000e+02 4.11152482e-21
3.06640000e+02 4.11059852e-21
3.06660000e+02 4.11043016e-21
3.06680000e+02 4.11026182e-21
3.06730000e+02 4.10984100e-21
3.07270000e+02 4.10529975e-21
3.07290000e+02 4.10513179e-21
3.07730000e+02 4.10143946e-21
3.07780000e+02 4.10102043e-21
3.07790000e+02 4.10093664e-21
3.07800000e+02 4.10085284e-21
3.09090000e+02 4.09007866e-21
3.09260000e+02 4.08866434e-21
3.10450000e+02 4.07879995e-21
3.10610000e+02 4.07747840e-21
3.10630000e+02 4.07731329e-21
3.10690000e+02 4.07681806e-21
3.10710000e+02 4.07665302e-21
3.10820000e+02 4.07574562e-21
3.10870000e+02 4.07533334e-21
3.11380000e+02 4.07113432e-21
3.11440000e+02 4.07064107e-21
3.11520000e+02 4.06998364e-21
3.11550000e+02 4.06973717e-21
3.11600000e+02 4.06932649e-21
3.11610000e+02 4.06924436e-21
3.11630000e+02 4.06908013e-21
3.11690000e+02 4.06858742e-21
3.11750000e+02 4.06809460e-21
3.11770000e+02 4.06793037e-21
3.12250000e+02 4.06399386e-21
3.12540000e+02 4.06162036e-21
3.12560000e+02 4.06145678e-21
3.12660000e+02 4.06063896e-21
3.12720000e+02 4.06014846e-21
3.12730000e+02 4.06006670e-21
3.13200000e+02 4.05622701e-21
3.14290000e+02 4.04734832e-21
3.14360000e+02 4.04677987e-21
3.14460000e+02 4.04596487e-21
3.14570000e+02 4.04506886e-21
3.15650000e+02 4.03616343e-21
3.15810000e+02 4.03484842e-21
3.15890000e+02 4.03419133e-21
3.16010000e+02 4.03320621e-21
3.16020000e+02 4.03312415e-21
3.16040000e+02 4.03296003e-21
3.16070000e+02 4.03271389e-21
3.16220000e+02 4.03148376e-21
3.16580000e+02 4.02853541e-21
3.16600000e+02 4.02837178e-21
3.16640000e+02 4.02804453e-21
3.16720000e+02 4.02739025e-21
3.16750000e+02 4.02714497e-21
3.16800000e+02 4.02673625e-21
3.16810000e+02 4.02665452e-21
3.16840000e+02 4.02640935e-21
3.16950000e+02 4.02551072e-21
3.16970000e+02 4.02534739e-21
3.16990000e+02 4.02518408e-21
3.17040000e+02 4.02477584e-21
3.17590000e+02 4.02028905e-21
3.17600000e+02 4.02020758e-21
3.18050000e+02 4.01654427e-21
3.18090000e+02 4.01621906e-21
3.18100000e+02 4.01613776e-21
3.18110000e+02 4.01605647e-21
3.19580000e+02 4.00414891e-21
3.19750000e+02 4.00277773e-21
3.20940000e+02 3.99321329e-21
3.21110000e+02 3.99185175e-21
3.21120000e+02 3.99177170e-21
3.21180000e+02 3.99129147e-21
3.21200000e+02 3.99113142e-21
3.21310000e+02 3.99025147e-21
3.21360000e+02 3.98985165e-21
3.21870000e+02 3.98577946e-21
3.21930000e+02 3.98530108e-21
3.22010000e+02 3.98466348e-21
3.22040000e+02 3.98442444e-21
3.22090000e+02 3.98402614e-21
3.22100000e+02 3.98394649e-21
3.22120000e+02 3.98378721e-21
3.22180000e+02 3.98330931e-21
3.22240000e+02 3.98283128e-21
3.22260000e+02 3.98267198e-21
3.22740000e+02 3.97885350e-21
3.23030000e+02 3.97655105e-21
3.23050000e+02 3.97639237e-21
3.23150000e+02 3.97559905e-21
3.23220000e+02 3.97504396e-21
3.23690000e+02 3.97131983e-21
3.24960000e+02 3.96129192e-21
3.25140000e+02 3.95987592e-21
3.25240000e+02 3.95908982e-21
3.26320000e+02 3.95048385e-21
3.26490000e+02 3.94913356e-21
3.26570000e+02 3.94849853e-21
3.26690000e+02 3.94754648e-21
3.26700000e+02 3.94746717e-21
3.26710000e+02 3.94738786e-21
3.26740000e+02 3.94714996e-21
3.26890000e+02 3.94596102e-21
3.27260000e+02 3.94303223e-21
3.27280000e+02 3.94287407e-21
3.27320000e+02 3.94255778e-21
3.27390000e+02 3.94200443e-21
3.27430000e+02 3.94168832e-21
3.27480000e+02 3.94129327e-21
3.27510000e+02 3.94105628e-21
3.27630000e+02 3.94010872e-21
3.27650000e+02 3.93995085e-21
3.27670000e+02 3.93979299e-21
3.27720000e+02 3.93939839e-21
3.28260000e+02 3.93514005e-21
3.28270000e+02 3.93506130e-21
3.28720000e+02 3.93152044e-21
3.28760000e+02 3.93120609e-21
3.28770000e+02 3.93112751e-21
3.28780000e+02 3.93104893e-21
3.28790000e+02 3.93097036e-21
3.30440000e+02 3.91805604e-21
3.30510000e+02 3.91751055e-21
3.30610000e+02 3.91672843e-21
3.31800000e+02 3.90745153e-21
3.31970000e+02 3.90613082e-21
3.31980000e+02 3.90605316e-21
3.32040000e+02 3.90558733e-21
3.32060000e+02 3.90543208e-21
3.32170000e+02 3.90457850e-21
3.32220000e+02 3.90419067e-21
3.32730000e+02 3.90024036e-21
3.32790000e+02 3.89977629e-21
3.32870000e+02 3.89915774e-21
3.32900000e+02 3.89892585e-21
3.32950000e+02 3.89853944e-21
3.32960000e+02 3.89846217e-21
3.32980000e+02 3.89830765e-21
3.33040000e+02 3.89784407e-21
3.33100000e+02 3.89738036e-21
3.33120000e+02 3.89722582e-21
3.33600000e+02 3.89352156e-21
3.33890000e+02 3.89128787e-21
3.33910000e+02 3.89113392e-21
3.34010000e+02 3.89036426e-21
3.34080000e+02 3.88982571e-21
3.34550000e+02 3.88621167e-21
3.36010000e+02 3.87502803e-21
3.36180000e+02 3.87373113e-21
3.36290000e+02 3.87289255e-21
3.37370000e+02 3.86454084e-21
3.37540000e+02 3.86323034e-21
3.37610000e+02 3.86269105e-21
3.37730000e+02 3.86176698e-21
3.37740000e+02 3.86169000e-21
3.37760000e+02 3.86153606e-21
3.37790000e+02 3.86130516e-21
3.37940000e+02 3.86015122e-21
3.38310000e+02 3.85730851e-21
3.38330000e+02 3.85715500e-21
3.38360000e+02 3.85692475e-21
3.38440000e+02 3.85631089e-21
3.38470000e+02 3.85608076e-21
3.38520000e+02 3.85569729e-21
3.38530000e+02 3.85562060e-21
3.38560000e+02 3.85539057e-21
3.38680000e+02 3.85447081e-21
3.38700000e+02 3.85431757e-21
3.38720000e+02 3.85416434e-21
3.38770000e+02 3.85378131e-21
3.39310000e+02 3.84964708e-21
3.39320000e+02 3.84957061e-21
3.39770000e+02 3.84613265e-21
3.39810000e+02 3.84582742e-21
3.39820000e+02 3.84575113e-21
3.39830000e+02 3.84567483e-21
3.39840000e+02 3.84559853e-21
3.41680000e+02 3.83162180e-21
3.41760000e+02 3.83101700e-21
3.41850000e+02 3.83033439e-21
3.43040000e+02 3.82133723e-21
3.43210000e+02 3.82005624e-21
3.43230000e+02 3.81990561e-21
3.43280000e+02 3.81952908e-21
3.43300000e+02 3.81937850e-21
3.43410000e+02 3.81855055e-21
3.43460000e+02 3.81817436e-21
3.43980000e+02 3.81426748e-21
3.44030000e+02 3.81389235e-21
3.44110000e+02 3.81329232e-21
3.44140000e+02 3.81306738e-21
3.44190000e+02 3.81269254e-21
3.44200000e+02 3.81261758e-21
3.44220000e+02 3.81246768e-21
3.44280000e+02 3.81201804e-21
3.44350000e+02 3.81149333e-21
3.44370000e+02 3.81134345e-21
3.44840000e+02 3.80782548e-21
3.45140000e+02 3.80558417e-21
3.45150000e+02 3.80550951e-21
3.45250000e+02 3.80476294e-21
3.45320000e+02 3.80424054e-21
3.45790000e+02 3.80073601e-21
3.47450000e+02 3.78840966e-21
3.47620000e+02 3.78715296e-21
3.47730000e+02 3.78634035e-21
3.48810000e+02 3.77859110e-21
3.48980000e+02 3.77737497e-21
3.49050000e+02 3.77687450e-21
3.49170000e+02 3.77601694e-21
3.49180000e+02 3.77594550e-21
3.49200000e+02 3.77580263e-21
3.49230000e+02 3.77558835e-21
3.49380000e+02 3.77451741e-21
3.49740000e+02 3.77195031e-21
3.49760000e+02 3.77180782e-21
3.49800000e+02 3.77152286e-21
3.49880000e+02 3.77095310e-21
3.49910000e+02 3.77073950e-21
3.49960000e+02 3.77038356e-21
3.49970000e+02 3.77031238e-21
3.50000000e+02 3.77009887e-21
3.50110000e+02 3.76931626e-21
3.50130000e+02 3.76917401e-21
3.50140000e+02 3.76910289e-21
3.50150000e+02 3.76903178e-21
3.50200000e+02 3.76867622e-21
3.50750000e+02 3.76476830e-21
3.50760000e+02 3.76469733e-21
3.51210000e+02 3.76150597e-21
3.51250000e+02 3.76122262e-21
3.51260000e+02 3.76115179e-21
3.51270000e+02 3.76108097e-21
3.53320000e+02 3.74662746e-21
3.53390000e+02 3.74613641e-21
3.53490000e+02 3.74543252e-21
3.54670000e+02 3.73715180e-21
3.54840000e+02 3.73596264e-21
3.54860000e+02 3.73582280e-21
3.54920000e+02 3.73540336e-21
3.54940000e+02 3.73526358e-21
3.55050000e+02 3.73449500e-21
3.55100000e+02 3.73414578e-21
3.55610000e+02 3.73058844e-21
3.55670000e+02 3.73017050e-21
3.55750000e+02 3.72961342e-21
3.55780000e+02 3.72940457e-21
3.55830000e+02 3.72905655e-21
3.55840000e+02 3.72898695e-21
3.55860000e+02 3.72884778e-21
3.55920000e+02 3.72843019e-21
3.55980000e+02 3.72801252e-21
3.56000000e+02 3.72787332e-21
3.56480000e+02 3.72453654e-21
3.56770000e+02 3.72252420e-21
3.56790000e+02 3.72238550e-21
3.56890000e+02 3.72169208e-21
3.56950000e+02 3.72127618e-21
3.56960000e+02 3.72120686e-21
3.57430000e+02 3.71795122e-21
3.59290000e+02 3.70512624e-21
3.59460000e+02 3.70395963e-21
3.59570000e+02 3.70320526e-21
3.60650000e+02 3.69578092e-21
3.60810000e+02 3.69468421e-21
3.60890000e+02 3.69413615e-21
3.61010000e+02 3.69331446e-21
3.61020000e+02 3.69324601e-21
3.61040000e+02 3.69310911e-21
3.61070000e+02 3.69290379e-21
3.61220000e+02 3.69187761e-21
3.61580000e+02 3.68941766e-21
3.61600000e+02 3.68928112e-21
3.61640000e+02 3.68900804e-21
3.61720000e+02 3.68846204e-21
3.61750000e+02 3.68825734e-21
3.61800000e+02 3.68791624e-21
3.61810000e+02 3.68784803e-21
3.61840000e+02 3.68764342e-21
3.61950000e+02 3.68689342e-21
3.61970000e+02 3.68675710e-21
3.61990000e+02 3.68662079e-21
3.62040000e+02 3.68628004e-21
3.62590000e+02 3.68253502e-21
3.62600000e+02 3.68246701e-21
3.63050000e+02 3.67940873e-21
3.63090000e+02 3.67913719e-21
3.63100000e+02 3.67906931e-21
3.63110000e+02 3.67900143e-21
3.65360000e+02 3.66380584e-21
3.65440000e+02 3.66326845e-21
3.65540000e+02 3.66259418e-21
3.66720000e+02 3.65466120e-21
3.66890000e+02 3.65352186e-21
3.66910000e+02 3.65338788e-21
3.66970000e+02 3.65298601e-21
3.66990000e+02 3.65285208e-21
3.67100000e+02 3.65211567e-21
3.67140000e+02 3.65184797e-21
3.67660000e+02 3.64837241e-21
3.67720000e+02 3.64797192e-21
3.67790000e+02 3.64750481e-21
3.67830000e+02 3.64723797e-21
3.67880000e+02 3.64690447e-21
3.67900000e+02 3.64677110e-21
3.67970000e+02 3.64630428e-21
3.68030000e+02 3.64590402e-21
3.68050000e+02 3.64577062e-21
3.68520000e+02 3.64263933e-21
3.68820000e+02 3.64064413e-21
3.68840000e+02 3.64051120e-21
3.68930000e+02 3.63991304e-21
3.69000000e+02 3.63944796e-21
3.69470000e+02 3.63632729e-21
3.71540000e+02 3.62264919e-21
3.71720000e+02 3.62146588e-21
3.71820000e+02 3.62080890e-21
3.72900000e+02 3.61360905e-21
3.73070000e+02 3.61247897e-21
3.73150000e+02 3.61194748e-21
3.73270000e+02 3.61115059e-21
3.73280000e+02 3.61108420e-21
3.73300000e+02 3.61095144e-21
3.73320000e+02 3.61081868e-21
3.73470000e+02 3.60982341e-21
3.73840000e+02 3.60737137e-21
3.73860000e+02 3.60723895e-21
3.73900000e+02 3.60697410e-21
3.73970000e+02 3.60651073e-21
3.74010000e+02 3.60624602e-21
3.74060000e+02 3.60591520e-21
